profile_id,opinion_leaf,attack_leaf,opinion_label,attack_label,original_pn_score,original_pn_increment,original_pn_confidence,original_pn_fallback,baseline_score_original_source,private_post_score_original_source,retest_pn_score,retest_pn_increment,retest_pn_confidence,retest_pn_fallback,baseline_score_retest_source,private_post_score_retest_source,opinion_leaf_label,attack_leaf_label,adversarial_direction,ae_private,exposure_outgoing_visibility_weight,original_pn_increment_effectivity,retest_pn_increment_effectivity,original_ae_total_network,retest_ae_total_network,fallback_pair
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,330.0,-5.0,0.67,False,347.0,335.0,328.0,-7.0,0.6,False,347.0,335.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,12.0,0.8169011229854404,5.0,7.0,17.0,19.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,252.0,0.0,0.52,False,267.0,252.0,247.0,-5.0,0.67,False,267.0,252.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,15.0,0.8169011229854404,-0.0,5.0,15.0,20.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,347.0,-24.0,0.68,False,387.0,371.0,348.0,-23.0,0.68,False,387.0,371.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,16.0,0.8169011229854404,24.0,23.0,40.0,39.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,186.0,-15.0,0.58,False,227.0,201.0,178.0,-23.0,0.63,False,227.0,201.0,Alliance_Commitment_Support,Petition_Astroturf,-1,26.0,0.8169011229854404,15.0,23.0,41.0,49.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-85.0,-26.0,0.65,False,-38.0,-59.0,-67.0,-8.0,0.65,False,-38.0,-59.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,21.0,0.8169011229854404,26.0,8.0,47.0,29.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-398.0,-2.0,0.63,False,-382.0,-396.0,-401.0,-5.0,0.62,False,-382.0,-396.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,14.0,0.8169011229854404,2.0,5.0,16.0,19.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-612.0,-34.0,0.68,False,-486.0,-578.0,-612.0,-34.0,0.63,False,-486.0,-578.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,92.0,0.8169011229854404,34.0,34.0,126.0,126.0,False
profile_0122,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-215.0,-20.0,0.68,False,-137.0,-195.0,-210.0,-15.0,0.66,False,-137.0,-195.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,58.0,0.8169011229854404,20.0,15.0,78.0,73.0,False
profile_0122,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-361.0,-14.0,0.68,False,-312.0,-347.0,-368.0,-21.0,0.63,False,-312.0,-347.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,35.0,0.8169011229854404,14.0,21.0,49.0,56.0,False
profile_0122,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-301.0,-34.0,0.7,False,-243.0,-267.0,-278.0,-11.0,0.68,False,-243.0,-267.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,24.0,0.8169011229854404,34.0,11.0,58.0,35.0,False
profile_0122,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-312.0,-33.0,0.65,False,-237.0,-279.0,-304.0,-25.0,0.63,False,-237.0,-279.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,42.0,0.8169011229854404,33.0,25.0,75.0,67.0,False
profile_0122,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-210.0,-17.0,0.68,False,-137.0,-193.0,-223.0,-30.0,0.65,False,-137.0,-193.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,56.0,0.8169011229854404,17.0,30.0,73.0,86.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,208.0,-15.0,0.62,False,237.0,223.0,207.0,-16.0,0.65,False,237.0,223.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,14.0,689.8402743889386,15.0,16.0,29.0,30.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-124.0,-7.0,0.63,False,-103.0,-117.0,-117.0,0.0,0.71,False,-103.0,-117.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,14.0,689.8402743889386,7.0,-0.0,21.0,14.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,310.0,-24.0,0.65,False,387.0,334.0,312.0,-22.0,0.68,False,387.0,334.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,53.0,689.8402743889386,24.0,22.0,77.0,75.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-418.0,-8.0,0.62,False,-382.0,-410.0,-430.0,-20.0,0.63,False,-382.0,-410.0,Alliance_Commitment_Support,Petition_Astroturf,-1,28.0,689.8402743889386,8.0,20.0,36.0,48.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-168.0,-10.0,0.72,False,-137.0,-158.0,-160.0,-2.0,0.55,False,-137.0,-158.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,21.0,689.8402743889386,10.0,2.0,31.0,23.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-163.0,-14.0,0.65,False,-137.0,-149.0,-155.0,-6.0,0.68,False,-137.0,-149.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,12.0,689.8402743889386,14.0,6.0,26.0,18.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-192.0,0.0,0.68,False,-137.0,-192.0,-178.0,14.0,0.6,False,-137.0,-192.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,55.0,689.8402743889386,-0.0,-14.0,55.0,41.0,False
profile_0128,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-369.0,-52.0,0.72,False,-317.0,-317.0,-317.0,0.0,0.78,False,-317.0,-317.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,0.0,689.8402743889386,52.0,-0.0,52.0,-0.0,False
profile_0128,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-336.0,-12.0,0.68,False,-312.0,-324.0,-324.0,0.0,0.7,False,-312.0,-324.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,12.0,689.8402743889386,12.0,-0.0,24.0,12.0,False
profile_0128,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-340.0,-6.0,0.52,False,-312.0,-334.0,-341.0,-7.0,0.52,False,-312.0,-334.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,22.0,689.8402743889386,6.0,7.0,28.0,29.0,False
profile_0128,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-389.0,-25.0,0.63,False,-321.0,-364.0,-381.0,-17.0,0.62,False,-321.0,-364.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,43.0,689.8402743889386,25.0,17.0,68.0,60.0,False
profile_0128,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,228.0,-13.0,0.62,False,287.0,241.0,235.0,-6.0,0.63,False,287.0,241.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,46.0,689.8402743889386,13.0,6.0,59.0,52.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-210.0,-13.0,0.65,False,-183.0,-197.0,-213.0,-16.0,0.63,False,-183.0,-197.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,14.0,34.84846964609053,13.0,16.0,27.0,30.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,298.0,0.0,0.61,False,318.0,298.0,292.0,-6.0,0.67,False,318.0,298.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,20.0,34.84846964609053,-0.0,6.0,20.0,26.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-213.0,-16.0,0.68,False,-137.0,-197.0,-213.0,-16.0,0.68,False,-137.0,-197.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,60.0,34.84846964609053,16.0,16.0,76.0,76.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,373.0,-23.0,0.65,False,437.0,396.0,378.0,-18.0,0.58,False,437.0,396.0,Alliance_Commitment_Support,Petition_Astroturf,-1,41.0,34.84846964609053,23.0,18.0,64.0,59.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-168.0,-12.0,0.58,False,-137.0,-156.0,-173.0,-17.0,0.65,False,-137.0,-156.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,19.0,34.84846964609053,12.0,17.0,31.0,36.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,248.0,-25.0,0.68,False,289.0,273.0,268.0,-5.0,0.68,False,289.0,273.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,16.0,34.84846964609053,25.0,5.0,41.0,21.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-295.0,-8.0,0.78,False,-287.0,-287.0,-287.0,0.0,0.85,False,-287.0,-287.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,0.0,34.84846964609053,8.0,-0.0,8.0,-0.0,False
profile_0144,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-310.0,-29.0,0.65,False,-237.0,-281.0,-297.0,-16.0,0.72,False,-237.0,-281.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,44.0,34.84846964609053,29.0,16.0,73.0,60.0,False
profile_0144,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-369.0,-28.0,0.7,False,-312.0,-341.0,-359.0,-18.0,0.64,False,-312.0,-341.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,29.0,34.84846964609053,28.0,18.0,57.0,47.0,False
profile_0144,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-372.0,-28.0,0.65,False,-312.0,-344.0,-361.0,-17.0,0.63,False,-312.0,-344.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,32.0,34.84846964609053,28.0,17.0,60.0,49.0,False
profile_0144,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-221.0,-24.0,0.64,False,-137.0,-197.0,-237.0,-40.0,0.68,False,-137.0,-197.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,60.0,34.84846964609053,24.0,40.0,84.0,100.0,False
profile_0144,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-196.0,-18.0,0.68,False,-137.0,-178.0,-197.0,-19.0,0.63,False,-137.0,-178.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,41.0,34.84846964609053,18.0,19.0,59.0,60.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-167.0,-15.0,0.65,False,-137.0,-152.0,-152.0,0.0,0.72,False,-137.0,-152.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,15.0,864.0790424099247,15.0,-0.0,30.0,15.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,605.0,-7.0,0.63,False,637.0,612.0,598.0,-14.0,0.63,False,637.0,612.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,25.0,864.0790424099247,7.0,14.0,32.0,39.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,388.0,-21.0,0.7,False,472.0,409.0,382.0,-27.0,0.68,False,472.0,409.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,63.0,864.0790424099247,21.0,27.0,84.0,90.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-162.0,-25.0,0.68,False,-137.0,-137.0,-147.0,-10.0,0.68,False,-137.0,-137.0,Alliance_Commitment_Support,Petition_Astroturf,-1,0.0,864.0790424099247,25.0,10.0,25.0,10.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-173.0,-15.0,0.63,False,-137.0,-158.0,-167.0,-9.0,0.73,False,-137.0,-158.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,21.0,864.0790424099247,15.0,9.0,36.0,30.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-348.0,-12.0,0.65,False,-328.0,-336.0,-340.0,-4.0,0.63,False,-328.0,-336.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,8.0,864.0790424099247,12.0,4.0,20.0,12.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-427.0,-40.0,0.68,False,-312.0,-387.0,-433.0,-46.0,0.68,False,-312.0,-387.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,75.0,864.0790424099247,40.0,46.0,115.0,121.0,False
profile_0146,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-371.0,-14.0,0.73,False,-327.0,-357.0,-372.0,-15.0,0.65,False,-327.0,-357.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,30.0,864.0790424099247,14.0,15.0,44.0,45.0,False
profile_0146,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-523.0,-12.0,0.61,False,-483.0,-511.0,-523.0,-12.0,0.63,False,-483.0,-511.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,28.0,864.0790424099247,12.0,12.0,40.0,40.0,False
profile_0146,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-340.0,-13.0,0.65,False,-312.0,-327.0,-339.0,-12.0,0.68,False,-312.0,-327.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,15.0,864.0790424099247,13.0,12.0,28.0,27.0,False
profile_0146,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-188.0,-9.0,0.68,False,-137.0,-179.0,-197.0,-18.0,0.7,False,-137.0,-179.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,42.0,864.0790424099247,9.0,18.0,51.0,60.0,False
