metric,grain,profile_id,opinion_label,attack_label,original,retest,fallback_pair,diff,mean_pair
PN_increment,profile_opinion_attack,profile_0193,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-9.0,-13.0,False,-4.0,-11.0
PN_increment,profile_opinion_attack,profile_0193,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-12.0,-15.0,False,-3.0,-13.5
PN_increment,profile_opinion_attack,profile_0193,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-24.0,-29.0,False,-5.0,-26.5
PN_increment,profile_opinion_attack,profile_0193,Alliance_Commitment_Support,Petition_Astroturf,-7.0,-31.0,False,-24.0,-19.0
PN_increment,profile_opinion_attack,profile_0193,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-6.0,-15.0,False,-9.0,-10.5
PN_increment,profile_opinion_attack,profile_0193,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-21.0,-14.0,False,7.0,-17.5
PN_increment,profile_opinion_attack,profile_0193,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-35.0,-45.0,False,-10.0,-40.0
PN_increment,profile_opinion_attack,profile_0193,Defense_Spending_Increase_Support,Petition_Astroturf,-24.0,-30.0,False,-6.0,-27.0
PN_increment,profile_opinion_attack,profile_0193,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-15.0,-15.0,False,0.0,-15.0
PN_increment,profile_opinion_attack,profile_0193,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-13.0,-16.0,False,-3.0,-14.5
PN_increment,profile_opinion_attack,profile_0193,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-9.0,-14.0,False,-5.0,-11.5
PN_increment,profile_opinion_attack,profile_0193,Trust_In_Mainstream_Journalism,Petition_Astroturf,-14.0,-26.0,False,-12.0,-20.0
PN_increment,profile_opinion_attack,profile_0198,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-15.0,-16.0,False,-1.0,-15.5
PN_increment,profile_opinion_attack,profile_0198,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-12.0,-12.0,False,0.0,-12.0
PN_increment,profile_opinion_attack,profile_0198,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-33.0,-43.0,False,-10.0,-38.0
PN_increment,profile_opinion_attack,profile_0198,Alliance_Commitment_Support,Petition_Astroturf,-15.0,-25.0,False,-10.0,-20.0
PN_increment,profile_opinion_attack,profile_0198,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-14.0,-13.0,False,1.0,-13.5
PN_increment,profile_opinion_attack,profile_0198,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-8.0,-10.0,False,-2.0,-9.0
PN_increment,profile_opinion_attack,profile_0198,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-26.0,-30.0,False,-4.0,-28.0
PN_increment,profile_opinion_attack,profile_0198,Defense_Spending_Increase_Support,Petition_Astroturf,-23.0,-9.0,False,14.0,-16.0
PN_increment,profile_opinion_attack,profile_0198,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-17.0,-13.0,False,4.0,-15.0
PN_increment,profile_opinion_attack,profile_0198,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-14.0,-18.0,False,-4.0,-16.0
PN_increment,profile_opinion_attack,profile_0198,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-34.0,-31.0,False,3.0,-32.5
PN_increment,profile_opinion_attack,profile_0198,Trust_In_Mainstream_Journalism,Petition_Astroturf,-24.0,-22.0,False,2.0,-23.0
PN_increment,profile_opinion_attack,profile_0200,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-7.0,-8.0,False,-1.0,-7.5
PN_increment,profile_opinion_attack,profile_0200,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-24.0,-14.0,False,10.0,-19.0
PN_increment,profile_opinion_attack,profile_0200,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-19.0,-25.0,False,-6.0,-22.0
PN_increment,profile_opinion_attack,profile_0200,Alliance_Commitment_Support,Petition_Astroturf,-21.0,-17.0,False,4.0,-19.0
PN_increment,profile_opinion_attack,profile_0200,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-8.0,-12.0,False,-4.0,-10.0
PN_increment,profile_opinion_attack,profile_0200,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-8.0,-5.0,False,3.0,-6.5
PN_increment,profile_opinion_attack,profile_0200,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-25.0,-16.0,False,9.0,-20.5
PN_increment,profile_opinion_attack,profile_0200,Defense_Spending_Increase_Support,Petition_Astroturf,-28.0,-15.0,False,13.0,-21.5
PN_increment,profile_opinion_attack,profile_0200,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-15.0,-12.0,False,3.0,-13.5
PN_increment,profile_opinion_attack,profile_0200,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-14.0,-14.0,False,0.0,-14.0
PN_increment,profile_opinion_attack,profile_0200,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-31.0,-22.0,False,9.0,-26.5
PN_increment,profile_opinion_attack,profile_0200,Trust_In_Mainstream_Journalism,Petition_Astroturf,-45.0,-15.0,False,30.0,-30.0
PN_increment,profile_opinion_attack,profile_0204,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-11.0,-12.0,False,-1.0,-11.5
PN_increment,profile_opinion_attack,profile_0204,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,0.0,-25.0,False,-25.0,-12.5
PN_increment,profile_opinion_attack,profile_0204,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-14.0,-29.0,False,-15.0,-21.5
PN_increment,profile_opinion_attack,profile_0204,Alliance_Commitment_Support,Petition_Astroturf,-26.0,-26.0,False,0.0,-26.0
PN_increment,profile_opinion_attack,profile_0204,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-14.0,-5.0,False,9.0,-9.5
PN_increment,profile_opinion_attack,profile_0204,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-16.0,-22.0,False,-6.0,-19.0
PN_increment,profile_opinion_attack,profile_0204,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-34.0,-21.0,False,13.0,-27.5
PN_increment,profile_opinion_attack,profile_0204,Defense_Spending_Increase_Support,Petition_Astroturf,-31.0,-25.0,False,6.0,-28.0
PN_increment,profile_opinion_attack,profile_0204,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-13.0,-30.0,False,-17.0,-21.5
PN_increment,profile_opinion_attack,profile_0204,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-19.0,-13.0,False,6.0,-16.0
PN_increment,profile_opinion_attack,profile_0204,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-30.0,-14.0,False,16.0,-22.0
PN_increment,profile_opinion_attack,profile_0204,Trust_In_Mainstream_Journalism,Petition_Astroturf,-24.0,-18.0,False,6.0,-21.0
PN_increment,profile_opinion_attack,profile_0233,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-11.0,-7.0,False,4.0,-9.0
PN_increment,profile_opinion_attack,profile_0233,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-3.0,-6.0,False,-3.0,-4.5
PN_increment,profile_opinion_attack,profile_0233,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-24.0,-26.0,False,-2.0,-25.0
PN_increment,profile_opinion_attack,profile_0233,Alliance_Commitment_Support,Petition_Astroturf,-22.0,-18.0,False,4.0,-20.0
PN_increment,profile_opinion_attack,profile_0233,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-12.0,-12.0,False,0.0,-12.0
PN_increment,profile_opinion_attack,profile_0233,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-27.0,-17.0,False,10.0,-22.0
PN_increment,profile_opinion_attack,profile_0233,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-28.0,-16.0,False,12.0,-22.0
PN_increment,profile_opinion_attack,profile_0233,Defense_Spending_Increase_Support,Petition_Astroturf,-26.0,-44.0,False,-18.0,-35.0
PN_increment,profile_opinion_attack,profile_0233,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-27.0,-22.0,False,5.0,-24.5
PN_increment,profile_opinion_attack,profile_0233,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-17.0,-20.0,False,-3.0,-18.5
PN_increment,profile_opinion_attack,profile_0233,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-21.0,-28.0,False,-7.0,-24.5
PN_increment,profile_opinion_attack,profile_0233,Trust_In_Mainstream_Journalism,Petition_Astroturf,-12.0,-25.0,False,-13.0,-18.5
PN_increment,profile_opinion_attack,profile_0234,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-4.0,-6.0,False,-2.0,-5.0
PN_increment,profile_opinion_attack,profile_0234,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-2.0,-13.0,False,-11.0,-7.5
PN_increment,profile_opinion_attack,profile_0234,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-24.0,-11.0,False,13.0,-17.5
PN_increment,profile_opinion_attack,profile_0234,Alliance_Commitment_Support,Petition_Astroturf,-14.0,-15.0,False,-1.0,-14.5
PN_increment,profile_opinion_attack,profile_0234,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-6.0,-15.0,False,-9.0,-10.5
PN_increment,profile_opinion_attack,profile_0234,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-14.0,-14.0,False,0.0,-14.0
PN_increment,profile_opinion_attack,profile_0234,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-12.0,-26.0,False,-14.0,-19.0
PN_increment,profile_opinion_attack,profile_0234,Defense_Spending_Increase_Support,Petition_Astroturf,-14.0,-18.0,False,-4.0,-16.0
PN_increment,profile_opinion_attack,profile_0234,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-6.0,-7.0,False,-1.0,-6.5
PN_increment,profile_opinion_attack,profile_0234,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-13.0,4.0,False,17.0,-4.5
PN_increment,profile_opinion_attack,profile_0234,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-16.0,-30.0,False,-14.0,-23.0
PN_increment,profile_opinion_attack,profile_0234,Trust_In_Mainstream_Journalism,Petition_Astroturf,-18.0,-18.0,False,0.0,-18.0
PN_increment,profile_opinion_attack,profile_0235,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-8.0,-9.0,False,-1.0,-8.5
PN_increment,profile_opinion_attack,profile_0235,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-4.0,-12.0,False,-8.0,-8.0
PN_increment,profile_opinion_attack,profile_0235,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-26.0,-26.0,False,0.0,-26.0
PN_increment,profile_opinion_attack,profile_0235,Alliance_Commitment_Support,Petition_Astroturf,-15.0,-9.0,False,6.0,-12.0
PN_increment,profile_opinion_attack,profile_0235,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-23.0,-8.0,False,15.0,-15.5
PN_increment,profile_opinion_attack,profile_0235,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-10.0,-5.0,False,5.0,-7.5
PN_increment,profile_opinion_attack,profile_0235,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-12.0,-18.0,False,-6.0,-15.0
PN_increment,profile_opinion_attack,profile_0235,Defense_Spending_Increase_Support,Petition_Astroturf,-15.0,-15.0,False,0.0,-15.0
PN_increment,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-19.0,-16.0,False,3.0,-17.5
PN_increment,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-9.0,-14.0,False,-5.0,-11.5
PN_increment,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-14.0,-26.0,False,-12.0,-20.0
PN_increment,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Petition_Astroturf,-16.0,-13.0,False,3.0,-14.5
PN_increment_effectivity,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Headline_And_Lede_Misframing,8.0,8.0,False,0.0,8.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,13.0,11.0,False,-2.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,20.0,7.0,False,-13.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Petition_Astroturf,13.0,24.0,False,11.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,13.0,12.0,False,-1.0,12.5
PN_increment_effectivity,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-12.0,14.0,False,26.0,1.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,24.0,20.0,False,-4.0,22.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Petition_Astroturf,23.0,23.0,False,0.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,14.0,8.0,False,-6.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,13.0,15.0,False,2.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,15.0,24.0,False,9.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Petition_Astroturf,25.0,14.0,False,-11.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Headline_And_Lede_Misframing,5.0,14.0,False,9.0,9.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-0.0,-0.0,False,0.0,-0.0
PN_increment_effectivity,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,21.0,18.0,False,-3.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Petition_Astroturf,15.0,7.0,False,-8.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,11.0,16.0,False,5.0,13.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,13.0,13.0,False,0.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,16.0,7.0,False,-9.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Petition_Astroturf,14.0,24.0,False,10.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,6.0,13.0,False,7.0,9.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,16.0,21.0,False,5.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-0.0,30.0,False,30.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Petition_Astroturf,12.0,37.0,False,25.0,24.5
PN_increment_effectivity,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Headline_And_Lede_Misframing,1.0,12.0,False,11.0,6.5
PN_increment_effectivity,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,16.0,16.0,False,0.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,23.0,31.0,False,8.0,27.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Petition_Astroturf,14.0,16.0,False,2.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,5.0,8.0,False,3.0,6.5
PN_increment_effectivity,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,19.0,16.0,False,-3.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,30.0,39.0,False,9.0,34.5
PN_increment_effectivity,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Petition_Astroturf,15.0,15.0,False,0.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,18.0,14.0,False,-4.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,21.0,23.0,False,2.0,22.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,36.0,20.0,False,-16.0,28.0
PN_increment_effectivity,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Petition_Astroturf,56.0,27.0,False,-29.0,41.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Headline_And_Lede_Misframing,17.0,15.0,False,-2.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,8.0,6.0,False,-2.0,7.0
PN_increment_effectivity,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,23.0,26.0,False,3.0,24.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Petition_Astroturf,14.0,25.0,False,11.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,18.0,-3.0,False,-21.0,7.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-0.0,15.0,False,15.0,7.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,87.0,23.0,False,-64.0,55.0
PN_increment_effectivity,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Petition_Astroturf,17.0,11.0,False,-6.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,19.0,16.0,False,-3.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-8.0,41.0,False,49.0,16.5
PN_increment_effectivity,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,24.0,22.0,False,-2.0,23.0
PN_increment_effectivity,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Petition_Astroturf,15.0,15.0,False,0.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Headline_And_Lede_Misframing,6.0,6.0,False,0.0,6.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,17.0,17.0,False,0.0,17.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,26.0,-0.0,False,-26.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Petition_Astroturf,15.0,25.0,False,10.0,20.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,8.0,18.0,False,10.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,16.0,14.0,False,-2.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-0.0,44.0,False,44.0,22.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Petition_Astroturf,24.0,24.0,False,0.0,24.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,16.0,16.0,False,0.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,11.0,11.0,False,0.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,40.0,29.0,False,-11.0,34.5
PN_increment_effectivity,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Petition_Astroturf,30.0,12.0,False,-18.0,21.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Headline_And_Lede_Misframing,6.0,14.0,False,8.0,10.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,7.0,False,0.0,7.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,14.0,15.0,False,1.0,14.5
PN_increment_effectivity,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Petition_Astroturf,22.0,12.0,False,-10.0,17.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,7.0,7.0,False,0.0,7.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,14.0,14.0,False,0.0,14.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,14.0,29.0,False,15.0,21.5
PN_increment_effectivity,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Petition_Astroturf,20.0,23.0,False,3.0,21.5
PN_increment_effectivity,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,9.0,12.0,False,3.0,10.5
PN_increment_effectivity,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,13.0,7.0,False,-6.0,10.0
PN_increment_effectivity,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,18.0,31.0,False,13.0,24.5
PN_increment_effectivity,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Petition_Astroturf,21.0,16.0,False,-5.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Headline_And_Lede_Misframing,17.0,6.0,False,-11.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,18.0,25.0,False,7.0,21.5
PN_increment_effectivity,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,22.0,16.0,False,-6.0,19.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Petition_Astroturf,28.0,24.0,False,-4.0,26.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,12.0,2.0,False,-10.0,7.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,11.0,13.0,False,2.0,12.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,25.0,32.0,False,7.0,28.5
PN_increment_effectivity,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Petition_Astroturf,13.0,13.0,False,0.0,13.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,14.0,22.0,False,8.0,18.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,23.0,13.0,False,-10.0,18.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,34.0,34.0,False,0.0,34.0
PN_increment_effectivity,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Petition_Astroturf,33.0,25.0,False,-8.0,29.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Headline_And_Lede_Misframing,26.0,24.0,False,-2.0,25.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,11.0,11.0,False,0.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,12.0,11.0,False,-1.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Petition_Astroturf,27.0,12.0,False,-15.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,16.0,14.0,False,-2.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,7.0,12.0,False,5.0,9.5
PN_increment_effectivity,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,16.0,16.0,False,0.0,16.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Petition_Astroturf,27.0,12.0,False,-15.0,19.5
PN_increment_effectivity,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,22.0,23.0,False,1.0,22.5
PN_increment_effectivity,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,14.0,16.0,False,2.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,40.0,50.0,False,10.0,45.0
PN_increment_effectivity,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Petition_Astroturf,26.0,27.0,False,1.0,26.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Headline_And_Lede_Misframing,6.0,13.0,False,7.0,9.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,7.0,15.0,False,8.0,11.0
PN_increment_effectivity,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,23.0,14.0,False,-9.0,18.5
PN_increment_effectivity,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Petition_Astroturf,5.0,12.0,False,7.0,8.5
