feature,context,estimate,std_error,t_value,p_value,n_obs,n_clusters,q_value,label,ontology_group
profile_cont_big_five_neuroticism_anxiety_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.1862357001041681,0.5403165330822682,2.1954458682528464,0.03046768707515488,700,100,0.23717822154349621,Big Five Neuroticism Anxiety %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_depression_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.0374397920657834,0.5559381665681187,1.866106438545206,0.06498672436425526,700,100,0.2649217181598134,Big Five Neuroticism Depression %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_impulsiveness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,0.9642252911728207,0.5564297927388165,1.732878619649002,0.0862310895723163,700,100,0.2756567617475685,Big Five Neuroticism Impulsiveness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,0.9943179338509086,0.5526505119364139,1.7991803361711378,0.07503684811539214,700,100,0.2649217181598134,Big Five Neuroticism Mean %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_self_consciousness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,0.6582840976771989,0.5829412951902645,1.1292459517082993,0.26152292250941717,700,100,0.5119013999147056,Big Five Neuroticism Self Consciousness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,0.9388656147047421,0.5468177892821543,1.7169624564285961,0.08911306292658243,700,100,0.2789587796662608,Big Five Neuroticism Stress Vulnerability %,Big Five: Neuroticism
profile_cont_big_five_openness_to_experience_actions_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.2579321429804324,0.5291358497974125,2.3773330487096094,0.01935982050356939,700,100,0.2295118241492318,Big Five Openness To Experience Actions %,Big Five: Openness
profile_cont_big_five_openness_to_experience_aesthetics_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,0.9918480174663562,0.5351031536736622,1.8535641411510801,0.06677932702950047,700,100,0.2649217181598134,Big Five Openness To Experience Aesthetics %,Big Five: Openness
profile_cont_big_five_openness_to_experience_fantasy_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.0934220973996582,0.5306479200932129,2.060541568141055,0.04196939255980309,700,100,0.258992662049826,Big Five Openness To Experience Fantasy %,Big Five: Openness
profile_cont_big_five_openness_to_experience_feelings_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.2337067288821986,0.5379752861787098,2.293240527172421,0.023948913348412423,700,100,0.23235066582663622,Big Five Openness To Experience Feelings %,Big Five: Openness
profile_cont_big_five_openness_to_experience_ideas_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.0846393731375088,0.5277756117844172,2.0551146148461217,0.0425013599261253,700,100,0.258992662049826,Big Five Openness To Experience Ideas %,Big Five: Openness
profile_cont_big_five_openness_to_experience_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.1633955404253293,0.5234788406562471,2.2224308798553647,0.028529925451362903,700,100,0.23506292548576127,Big Five Openness To Experience Mean %,Big Five: Openness
profile_cont_big_five_openness_to_experience_values_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,1.0302160475966753,0.5141638209794537,2.003672770352007,0.04783772943914076,700,100,0.2649217181598134,Big Five Openness To Experience Values %,Big Five: Openness
profile_cont_chronological_age,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,-0.6155678801269175,0.6549554363228468,-0.9398622348765207,0.3495757785016042,700,100,0.600670601600096,Chronological Age,Demographics: Age
profile_cat__profile_cat_sex_Female,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.63699474481503,0.6505222003447003,-0.9792052361587317,0.32986542423540693,700,100,0.600670601600096,Sex Female,Demographics: Sex
profile_cat__profile_cat_sex_Male,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.6523071184884706,0.6073014183362812,1.074107681611355,0.285385430000737,700,100,0.5509916717836012,Sex Male,Demographics: Sex
profile_cat__profile_cat_sex_Other,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.014880952380957725,0.7076150125450298,-0.021029729608811488,0.9832642672442093,700,100,0.9934535342622841,Sex Other,Demographics: Sex
profile_cont_big_five_agreeableness_altruism_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.49505473208365725,0.6457937720909656,-0.7665833172728779,0.4451534276663373,700,100,0.6506439722955817,Big Five Agreeableness Altruism %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_compliance_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.3367306313693736,0.6649560260680845,-0.5063953376894368,0.6137050523712253,700,100,0.7622451287413308,Big Five Agreeableness Compliance %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.49712033153282703,0.6561136633097817,-0.7576741033330888,0.45044582697386426,700,100,0.6506439722955817,Big Five Agreeableness Mean %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_modesty_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.48203802869967705,0.6318258114909077,-0.7629286742214928,0.44732005351507004,700,100,0.6506439722955817,Big Five Agreeableness Modesty %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_straightforwardness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.6066313577183512,0.6481751469823976,-0.9359065378278463,0.35159870677381555,700,100,0.600670601600096,Big Five Agreeableness Straightforwardness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_tender_mindedness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.6727742399210772,0.6488884529994243,-1.0368103127914252,0.3023500984484065,700,100,0.5724103805576628,Big Five Agreeableness Tender Mindedness %,Big Five: Agreeableness
profile_cont_big_five_agreeableness_trust_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.26446029856707126,0.6968697986511218,-0.37949743134078573,0.7051313246458328,700,100,0.8333370200359842,Big Five Agreeableness Trust %,Big Five: Agreeableness
profile_cont_big_five_conscientiousness_achievement_striving_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.2281170000843783,0.6521997475139713,-0.3497655449176506,0.727257624655134,700,100,0.8430661832456512,Big Five Conscientiousness Achievement Striving %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_competence_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.16133521488525174,0.6161564801689873,-0.2618413018085988,0.7939878096241206,700,100,0.8898139245787559,Big Five Conscientiousness Competence %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_deliberation_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.43528997828189064,0.599533164966116,-0.7260482050338151,0.4695222412787005,700,100,0.6634553409372942,Big Five Conscientiousness Deliberation %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_dutifulness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.4550796556852179,0.5807417256061913,-0.783617976149717,0.43513505175890566,700,100,0.643982151981488,Big Five Conscientiousness Dutifulness %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.2700218456604716,0.6081287591038383,-0.44402084528675484,0.6579965357072517,700,100,0.7969523258566091,Big Five Conscientiousness Mean %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_order_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-0.3509071115263889,0.6203428922574566,-0.5656663692065877,0.5729004575111757,700,100,0.7447705947645283,Big Five Conscientiousness Order %,Big Five: Conscientiousness
profile_cont_big_five_conscientiousness_self_discipline_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.08978168735200036,0.6279203618735101,0.1429826022588613,0.8865945340611998,700,100,0.9499227150655712,Big Five Conscientiousness Self Discipline %,Big Five: Conscientiousness
profile_cont_big_five_extraversion_activity_level_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.302473347730912,0.6596582333783908,-1.9744669009289724,0.05111452872036865,700,100,0.2649217181598134,Big Five Extraversion Activity Level %,Big Five: Extraversion
profile_cont_big_five_extraversion_assertiveness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.403481155962189,0.6629428123106494,-2.117047096521697,0.036762117656512425,700,100,0.24719354975930768,Big Five Extraversion Assertiveness %,Big Five: Extraversion
profile_cont_big_five_extraversion_excitement_seeking_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.3011656186769678,0.6655326938569922,-1.955073929030087,0.053394199033078155,700,100,0.2649217181598134,Big Five Extraversion Excitement Seeking %,Big Five: Extraversion
profile_cont_big_five_extraversion_gregariousness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.1640694095547772,0.6543925464472274,-1.7788549332883514,0.07833286498138707,700,100,0.2649217181598134,Big Five Extraversion Gregariousness %,Big Five: Extraversion
profile_cont_big_five_extraversion_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.3219395679799042,0.662022385884483,-1.9968200413853843,0.04859004503856282,700,100,0.2649217181598134,Big Five Extraversion Mean %,Big Five: Extraversion
profile_cont_big_five_extraversion_positive_emotions_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.187043404410183,0.6333464567438586,-1.8742402231362818,0.0638458841931699,700,100,0.2649217181598134,Big Five Extraversion Positive Emotions %,Big Five: Extraversion
profile_cont_big_five_extraversion_warmth_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.2484488415553796,0.6514589049620009,-1.9163892488785623,0.058199762086832495,700,100,0.2649217181598134,Big Five Extraversion Warmth %,Big Five: Extraversion
profile_cont_big_five_neuroticism_anger_hostility_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.0954697569483898,0.6926896685026995,1.5814726374024453,0.11695971010596125,700,100,0.323210726710202,Big Five Neuroticism Anger Hostility %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_anxiety_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.4769200093650725,0.6774701934118915,2.1800516446738016,0.03162376287246616,700,100,0.23717822154349621,Big Five Neuroticism Anxiety %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_depression_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.5999107846719351,0.6873564356553866,2.3276290170272986,0.02196759306360407,700,100,0.2295118241492318,Big Five Neuroticism Depression %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_impulsiveness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.0539904926669368,0.7043192901928025,1.4964668827662158,0.13771334585884595,700,100,0.3628932762496616,Big Five Neuroticism Impulsiveness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.33076290213841,0.6888350868995013,1.9319034808872384,0.056230389160484714,700,100,0.2649217181598134,Big Five Neuroticism Mean %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_self_consciousness_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.1563548887077812,0.6861746935330744,1.6852193757740843,0.09509603923220603,700,100,0.2852881176966181,Big Five Neuroticism Self Consciousness %,Big Five: Neuroticism
profile_cont_big_five_neuroticism_stress_vulnerability_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.2847325627292727,0.666904757775351,1.926410852150554,0.056921083664872696,700,100,0.2649217181598134,Big Five Neuroticism Stress Vulnerability %,Big Five: Neuroticism
profile_cont_big_five_openness_to_experience_actions_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.4996740761117665,0.6731177306531981,0.7423279069277812,0.4596463403086234,700,100,0.654241141315194,Big Five Openness To Experience Actions %,Big Five: Openness
profile_cont_big_five_openness_to_experience_aesthetics_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,1.0728639223474266,0.6682039793241494,1.6055934348558771,0.11154852454577555,700,100,0.323210726710202,Big Five Openness To Experience Aesthetics %,Big Five: Openness
profile_cont_big_five_openness_to_experience_fantasy_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.871462284394687,0.6413731727155021,1.3587445210796911,0.17731530796022624,700,100,0.427680608650743,Big Five Openness To Experience Fantasy %,Big Five: Openness
profile_cont_big_five_openness_to_experience_feelings_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.754587357834065,0.6637884935114216,1.1367888494757121,0.2583706915133238,700,100,0.5119013999147056,Big Five Openness To Experience Feelings %,Big Five: Openness
profile_cont_big_five_openness_to_experience_ideas_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.6739341448918275,0.6707189959236747,1.0047935856710382,0.31744585837157197,700,100,0.5891237334476207,Big Five Openness To Experience Ideas %,Big Five: Openness
profile_cont_big_five_openness_to_experience_mean_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.7697477771476525,0.6672003935682636,1.153698026212116,0.2514016477333689,700,100,0.5119013999147056,Big Five Openness To Experience Mean %,Big Five: Openness
profile_cont_big_five_openness_to_experience_values_pct,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,0.5891169454486763,0.6712111856474932,0.8776923836279286,0.38223572361949787,700,100,0.6229281030450731,Big Five Openness To Experience Values %,Big Five: Openness
profile_cont_chronological_age,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Source_Identity_And_Legitimacy_Manipulation > Persona_Fabrication > False_Expert_Personas > Credentialed_Domain_Persona_Fabrication,-1.151948081470845,0.6835169862477445,-1.6853247317153213,0.09507565415546002,700,100,0.2852881176966181,Chronological Age,Demographics: Age
